название,производитель,ккал_100г,белки_100г,жиры_100г,углеводы_100г,единица,вес_единицы_г,порция_по_умолчанию_г,штрихкод,id,тип
"Молоко Простоквашино 1,5% пастеризованное",Простоквашино,45.0,2.9,1.5,4.9,,,,4690502002303,
Пастет от гьши черен дроб,Nòo,217.0,11.0,17.0,5.0,,,,4740574091320,
творог 15%,Сваля,205.0,14.0,15.0,4.0,,,,4770265219368,
творог 9%,Сваля,160.0,16.4,9.0,2.7,,,,4770275047739,
Bruni кекс глазированный с какао начинкой,XRember,416.0,3.7,21.5,51.5,,,,4780030391656,
Печенье сдобное с кусочками шоколада,Чайкофский,470.0,6.0,22.0,62.0,,,,4810064025934,
Молоко сгущенное цельное с сахаром ГОСТ 31688-2012,Рогачевъ,330.0,8.0,8.5,56.0,,,,4810065006079,
"Печенье ""Постное"" с семечками подсолнечника и льном",Спартак,420.0,9.5,13.0,63.0,,,,4810067091936,
"Мюсли ""Злаки персик-ананас""",Спартак,368.5,3.5,6.5,74.0,,,,4810067110057,
Напиток Молочный мир Капучино,Молочный мир,65.0,3.0,1.3,10.5,,,,4810099033928,
Подушечки Какао С Молоком,Витьба,450.0,6.0,14.0,74.0,,,,4810128016526,
Антарктик-криль классический,Санта Бремор,407.0,4.6,40.6,5.7,,,,4810168035785,
Паста с антарктическим крилем «Антарктик-криль подкопченый»,Санта Бремор,412.0,5.2,41.1,5.3,,,,4810168035792,
Икра с копчёным лососем,Санта Бремор,440.0,6.8,43.3,5.7,,,,4810168050108,
Краб Ролл Санта Бремор с творожным сыром,Санта Бремор,124.0,7.8,5.1,11.7,,,,4810168054885,
греческий,GRECO,80.0,7.0,2.0,8.5,,,,4810223041331,
Греческий Йогурт,Бабушкина крынка,65.0,8.5,2.0,3.3,,,,4810223042185,grecheskiy-yogurt-oao-babushkina-krynka
творог,Беллакт,113.0,15.5,5.0,1.5,,,,4810263037868,
Творожок чизкейк,Савушкин,111.5,7.0,3.5,13.0,,,,4810268023408,
Масло,Брест-Литовск,747.7,0.5,82.5,0.8,,,,4810268024177,
«Оптималь» без сахара,Савушкин,52.0,3.3,2.0,5.2,,,,4810268024313,
Оптималь 5 злаков,Савушкин,70.4,2.9,2.0,10.2,,,,4810268024375,
"Творог 0,1%",Савушкин,117.0,18.3,0.1,1.3,,,,4810268028878,
TEOS Йогурт Греческий 2%,Савушкин,66.8,8.0,2.0,4.2,,,,4810268030369,
"Греческий йогурт, черника",Teos,91.2,7.0,2.0,11.3,,,,4810268030383,
Греческий йогурт «Вишня»,Teos,91.2,7.0,2.0,11.3,,,,4810268030390,
Йогурт персик-манго,Савушкин,83.5,2.9,2.0,13.5,,,,4810268031090,
Йогурт TEOS 2%,Савушкин,66.8,8.0,2.0,4.2,,,,4810268031793,
Сыр полутвердый «Брест-Литовск классический» массовой долей жира в сухом веществе 45%,Брест-Литовск,340.1,26.3,26.1,0.0,,,,4810268033261,
Сыр Российский,Брест-Литовск,340.5,21.0,28.5,0.0,,,,4810268035265,
Молочная продукция,Савушкин,91.2,7.0,2.0,11.3,,,,4810268038006,
теос большой,Teos,91.2,7.0,2.0,11.3,,,,4810268038037,
Сыр фета,Савушкин,226.5,15.0,18.5,0.0,,,,4810268040719,
сырок аленка,Савушкин,357.8,7.0,23.0,30.7,,,,4810268043710,
"Сыр мягкий ""Фета нежная""",Савушкин-Орша,187.6,11.5,14.8,2.1,,,,4810268043994,syr-myagkiy-feta-nezhnaya-ooo-savushkin-orsha
Сырок аромат ванили,Савушкин,372.1,6.4,25.7,28.8,,,,4810268045042,
сыр сав. 5%,Савушкин,65.0,9.1,2.8,0.8,,,,4810268045240,
йогурт со вкусом пломбир и маршмеллоу,Суперкид,86.4,3.3,2.0,13.8,,,,4810268045905,
Brest-Litovsk Light Cheese,Брест-Литовск,288.6,31.2,18.2,0.0,,,,4810268059261,
сыр фета,SVEZA,184.6,12.1,14.2,2.1,,,,4810268060700,
Mega chips,Mega Chips,510.0,7.0,30.0,53.0,,,,4810279000412,
Чипсы из сырого картофеля со вкусом сметана и лук,Белпродукт,520.0,3.9,30.0,57.0,,,,4810279004236,
Chips piper thailandez,Бульба,520.0,3.9,30.0,57.0,,,,4810279006117,
Kvas Lidskyi Khlebniy,,26.0,0.4,0.0,6.4,,,,4810285004008,
"Творог ""Мягкий"" 4 %",Минская марка,75.0,8.5,4.0,1.3,,,,4810319010791,
Йогурт Yoguru клубника 2.5%,,100.0,3.3,2.5,15.8,,,,4810319017714,
клубника ммз йогурт,Yoguru,80.0,3.3,1.5,13.6,,,,4810319019060,
Какао-порошок «Коммунарка»,Коммунарка,340.0,25.0,14.0,30.0,,,,4810410036430,
Milk chocolate bar belovezhskaya pushch with blueberry puree,Коммунарка,474.0,2.5,25.2,59.2,,,,4810410101886,
"Хавла подсолнечная со вкусом ""Тоффи-карамель""",Красный пищевик,520.0,12.0,30.0,50.0,,,,4810411024856,
Ликёр эмульсионный КРЕМОССА,CREMOSSA,300.0,3.0,6.5,33.0,,,,4810738008478,
Ricotta Light,Bonfesto,140.0,8.4,10.3,3.5,,,,4810898000374,
творожный сыр экстрамягкий,Bonfesto,190.0,4.5,19.0,0.0,,,,4810898002835,
копчёные перепелиные,Солигорская Птицефабрика,170.0,12.0,13.0,0.2,,,,4811106007758,
Батон Для Вашей Семьи,Слуцкий Хлебозавод,267.0,7.7,2.2,54.1,,,,4811229012509,baton-dlya-vashey-semi-oao-sluckiy-hlebozavod
Напиток кисломолочный обезжиренный с высоким содержанием белка экспонента хай-про со вкусом клубника-арбуз,Exponenta,60.0,12.0,0.0,2.5,,,,4811258001086,
High-pro черника-земляника,Exponenta,60.0,12.0,0.0,2.5,,,,4811258001253,
High-Pro Соленая Карамель,Exponenta,60.0,12.0,0.0,2.5,,,,4811258002106,
"Йогурт греческий Манго 1,7%",Milkavota,87.0,7.0,1.7,10.8,,,,4811309021742,
Творог безлактозный 5%,ВкусВилл,111.0,15.0,5.0,1.5,,,,4811351018639,
Йогурт High-Pro Натуральный,Exponenta,61.9,12.5,0.0,3.0,,,,4811485039104,
Йогурт High-Pro Черника-малина,Exponenta,61.9,12.5,0.0,3.0,,,,4811485039142,
Йогурт High-Pro Вишня-Пломбир,Exponenta,61.9,12.5,0.0,3.0,,,,4811485039166,
экспо,Exponenta,60.0,12.0,0.0,2.5,,,,4811485040322,
Bio-skyr клубника-киви,Exponenta,35.0,6.0,0.0,3.0,,,,4811485041510,
Bio-Skyr Черника-Голубика,Exponenta,35.0,6.0,0.0,3.0,,,,4811485041534,
"High-Pro ""Манго-маракуйя""",Exponenta,62.0,12.5,0.0,3.0,,,,4811485041756,
Сыр сливочный,Молочный мир,350.0,24.5,28.0,0.0,,,,4812476000820,syr-slivochnyy-oao-molochnyy-mir
Намазка с зеленью,Брестский мясокомбинат,400.0,7.5,41.0,1.5,,,,4813186010574,
"Сарафаново 2,5",Сарафаново,55.0,3.3,2.5,4.7,,,,4813445000025,
йогурт натуральный 1.5%,Сафроново,48.7,3.6,1.5,5.2,,,,4813445000919,
иогурт,,100.5,3.9,2.9,14.7,,,,4813445002814,
Безлактозное Молоко,Сарафаново,46.0,3.3,1.5,4.7,,,,4813445003590,
Fruit balls,Tutti,441.8,6.3,23.5,54.7,,,,4813780000445,
Just Brutal potsto chips,азбука снеков,450.0,5.5,23.0,56.0,,,,4815101002343,just-brutal-potsto-chips-ooo-azbuka-snekov
Козинак соняшниковий,Золотой век,585.0,15.2,43.7,32.8,,,,4820026703299,
Сир твердий скибочками КОМО,Como,365.0,24.0,29.0,1.0,,,,4820039808363,
Кефір густий сміливість 1%,Молокія,36.0,2.9,1.0,3.9,,,,4820045703744,
Молоко сгущённое,Ічня,338.5,7.2,8.5,58.3,,,,4820103341895,
"Галичина молоко безлактозне 2,5%",Galychina,53.0,2.8,2.5,4.7,,,,4820222760577,
Ферма сирок зі смаком ванілі,Ферма,401.0,11.7,26.1,29.3,,,,4820245524361,
Феома сирок з молоком згущеним,,400.0,11.0,24.7,32.7,,,,4820245524385,
Ферма сирок полуниця,Ферма,391.0,11.1,23.8,32.4,,,,4820245524408,
Ферма сирок вишня,Ферма,386.0,10.4,23.8,33.4,,,,4820245524422,
Чипси,Leys,517.0,6.7,30.0,52.0,,,,4823063127462,
Кукуруза,Верес,58.0,2.2,0.5,11.3,,,,4823105400812,
Варенье из малины,IJEVAN,262.4,0.6,0.0,65.5,,,,4850001037354,
Аджика Острая,ВкусВилл,95.0,2.5,3.0,14.5,,,,4850040810451,
Грузинский лимонад Limonati тархун,Borjomi,42.4,0.0,0.0,10.0,,,,4860019003104,
Сметана 15% PREZIDENT,President,160.0,2.2,15.0,4.0,,,,4870055001248,
Пломбир зефир Мишка На Полюсе,Шин-Лайн,326.0,4.8,22.7,27.9,,,,4870233461246,
Коньяк трёхлетний GLOBAL WINE КАЗАКСТАН,"""Винзавод ""Дионис""",230.0,0.0,0.0,1.5,,,,4870237141700,
Лапша БП С Курицей Dapanji,Master Kan,425.0,10.0,14.0,70.0,,,,4870244250679,
твикс экстра,Twix,494.0,3.9,24.0,65.4,,,,5000159390729,
Милкиуэй1+1,Mars,451.0,3.1,16.5,72.0,,,,5000159413572,
лесной орех 🌰 сникерс,Mars,506.2,10.6,27.9,47.7,,,,5000159439480,
Картофельные чипсы со вкусом сыра,Pringles,515.2,4.5,32.0,51.0,,,,5053990113149,
Мильфей,У Палыча,185.8,1.7,9.0,24.5,,,,51430851031945,
Круасан,7 Days,460.0,7.0,28.0,44.0,,,,5201360553457,
Дуэт ореховое по королевски,У Палыча,447.0,5.0,25.5,49.4,,,,58022070920138,
Пушени шпроти в рапично масло Секо,Секо,255.6,17.9,20.5,0.0,,,,5902353023352,
Картофен чипс с вкус на кашкавал,Lay's,540.0,6.7,32.0,54.0,,,,5941000025615,
Горошек зелёный,Globus,76.0,5.5,0.7,7.4,,,,5998304240022,
Кукуруза сладкая в зернах,Globus,80.0,2.6,1.0,15.2,,,,5998304241111,
Snickers лесной орех,Snickers,506.0,8.1,27.4,56.0,,,,6000752439480,
Овсяное печенье с кусочками шоколада,Хлебный спас,425.0,5.5,15.0,67.0,,,,62111829,
Финики,Chocodate,432.1,4.8,16.0,68.0,,,,6291011057952,
Рис Кубань белый круглозерный,Мистраль,349.0,5.6,0.2,80.4,,,,64190105,
Чипсы Из Батата Со Вкусом Стейка С Чёрным Перцем,Yam Chip,534.0,7.8,30.0,58.1,,,,6920378200748,
Булочки Бао Паровые Со Свининой,Bibigo,270.8,7.3,11.9,33.5,,,,6921524182475,
Лапша со вкусом тушёной говядины,1-5 чашки,475.0,7.9,22.9,59.9,,,,6921555522356,
Острое мясо,Китай,348.1,48.9,8.1,19.9,,,,6940782603232,
Попкорн Со Вкусом Йогурта И Лука,Little Donkey,520.0,3.8,27.1,65.1,,,,6970113726057,
Попкорн Со Вкусом Барбекю,Little Donkey,523.0,4.2,26.9,65.9,,,,6970113726088,
Лапша,,330.0,8.9,8.2,55.3,,,,6971105770577,
Протеин изолят орех,Nutriversum,375.0,86.0,2.6,1.2,,,,7603720035777,
Белый Шоколад Миндаль И Кокос,Alpen Hilda,543.8,5.6,30.6,59.4,,,,7622201696344,
Классический,Тоблерон,528.0,5.6,28.0,61.0,,,,7622201753979,
Молочный шоколад,,522.0,5.0,27.0,62.0,,,,7622201777227,
круассан черешня 7 days 60 г,,411.0,5.1,21.0,48.0,,,,7622202011559,
альпен голд орео два шоколада,Alpen Gold,540.0,4.1,30.0,62.0,,,,7622202047206,
Шоколад Молочный,Milka,534.0,5.7,30.0,59.0,,,,7622202048326,
Мини-круассаны 7 Days с кремом со вкусом ваниль,7 Days,456.0,6.0,27.0,45.0,,,,7622202204074,
Печенье юбилейное с хлопьями в корзине распродаж,Юбилейное,460.0,7.8,19.0,65.0,,,,7622202204319,
Milka Max Арахис и Карамель,Milka,543.0,8.2,33.0,51.0,,,,7622202215919,
Батончик «Big Picnic»,Alpen Gold,481.0,7.2,24.0,57.0,,,,7622210357915,
юбилейное,Юбилейное,480.0,7.0,21.0,65.0,,,,7622210453853,
Юбилейное молочное,Большевик,460.0,8.1,17.5,66.5,,,,7622210457554,
"Печенье ""Юбилейное"" традиционное",Mondeléz,467.0,7.5,18.0,67.0,,,,7622210457745,
Belvita Утреннее печенье,belVita,102.0,8.2,15.0,68.0,,,,7622210721976,
Печенье витаминизированное молочное с глазурью «Юбилейное»,Юбилейное,480.0,7.0,21.0,65.0,,,,7622210734365,
Какао с йогуртовой начинкой. Утреннее,belVita,464.0,7.1,18.0,67.0,,,,7622210742018,
Печенье Утреннее С Йогуртовой Начинкой,belVita,467.0,7.0,18.0,67.0,,,,7622210742025,
Куриная Котлета С Рисом,Лаборатория Еды,163.4,8.3,6.8,16.6,,,,7930081900025,
Пралине жёлт,Sorini,538.2,4.0,30.4,61.2,,,,8006423301139,
Томаты вяленые,Berni,212.0,8.0,20.0,12.0,,,,80599685,
Tortiglion круглые макароны,Barilla,359.0,14.0,2.0,69.7,,,,8076809576130,
Конфитюр из апельсинов с пониженной калорийностью,Zuegg,56.0,0.6,0.0,15.0,,,,80803829,
Нутела,Ferrero,539.0,6.3,30.9,57.5,,,,80895237,
"Оливки, фаршированные пастой из трюфеля",La Explanada gourmet,154.0,1.5,16.0,0.0,,,,8410791095390,
Картофельные Чипсы Со Вкусом Чили И Лайм,El Valle,494.0,6.5,27.8,57.4,,,,8437001221103,
Goodmix Малиновый рассвет,Goodmix,527.0,6.1,28.0,62.0,,,,8600084037576,
Чечевица зеленая,Агро-Альянс,360.0,28.0,2.0,58.0,,,,8601670710262,
"""СЕРБСКАЯ БРЫНЗА"" Сыр мягкий рассольный 45%",drMilk,197.0,11.8,15.5,2.6,,,,8606020040594,
Кисломолочный напиток ежевика-малина,Зелёная линия,73.3,12.0,0.5,5.2,,,,8610712331280,
"Набор ""Молочный шоколад""",Bind,535.0,7.1,37.8,53.0,,,,8680474900710,
Вафля с Фисташкой,Гив Ми,530.0,6.1,29.5,59.2,,,,8682213006301,
беррак свекла,Berrak,40.0,1.0,0.0,9.0,,,,8690531040723,
Майонеза с горчица,Heinz,490.0,1.1,52.0,4.4,,,,8715700127774,
хлопья пост,Post,376.7,3.3,1.7,86.7,,,,8801037075649,
Эскимо Ягодный микс,Credor,238.9,2.2,15.6,22.2,,,,8801104172059,
Органическая переработанная мякоть кокосового ореха,Foco,102.0,1.2,10.0,1.8,,,,8851613003719,
Горячий шоколад,MacChocolate,392.0,4.0,8.0,76.0,,,,8887290102001,
"Экструдированный мармелад ""Чупа чупс"" ""Страйпс"" с фруктовым вкусом",Перфетти ван мелле,370.0,2.0,2.5,83.0,,,,8901393024531,ekstrudirovannyy-marmelad-chupa-chups-strayps-s-fruktovym-vkusom-ooo-perfetti-van-melle
Whey protein с шоколадом,Natural Power,370.0,73.3,4.7,7.7,,,,9007776014515,
Салат Винегрет,ProЕДА,110.1,1.6,8.1,7.7,,,,9364379295162,
Пряный Гриб Рамен,Daebak,426.0,9.4,14.3,63.4,,,,9555022311111,
Латте,Ice coffee,56.0,2.6,0.8,9.6,,,,9999804497073,
